WARSUBSIDIES_OTHER_ACCEPT_1;§Y$RECIPIENT$§W;§Y$RECIPIENT$§W ;§Y$RECIPIENT$§W;;§Y$RECIPIENT$§W;;;;;;;;;x;;;;
WARSUBSIDIES_OTHER_ACCEPT_2;$MONARCHTITLE$, we have received;$MONARCHTITLE$, nous avons;Wir haben Neuigkeiten darüber erhalten,;;$MONARCHTITLE$, hemos recibido;;;;;;;;;x;;;;
WARSUBSIDIES_OTHER_ACCEPT_3;news that §Y$ACTOR$§W will sponsor the war fought by;appris que §Y$ACTOR$§W allait parrainer la guerre de;dass §Y$ACTOR$§W den Krieg von;;la noticia de que §Y$ACTOR$§W financiar?la guerra de;;;;;;;;;x;;;;
WARSUBSIDIES_OTHER_ACCEPT_4;§Y$RECIPIENT$§W.;§Y$RECIPIENT$§W.;§Y$RECIPIENT$§W finanziell unterstützen wird.;;§Y$RECIPIENT$§W.;;;;;;;;;x;;;;
WARSUBSIDIES_OTHER_ACCEPT_5;They apparently will pay them §Y$VALUE$§W each day.;Apparemment, ils leur verseront §Y$VALUE$§W par jour.;Anscheinend werden sie ihnen täglich §Y$VALUE$§W zahlen.;;Según parece, les pagarán §Y$VALUE$§W al día.;;;;;;;;;x;;;;
WARSUBSIDIES_OTHER_ACCEPT_6;*;*;*;*;*;*;*;;;;;;;x;;;;
WARSUBSIDIES_OTHER_ACCEPT_BTN1;OK;D'accord;OK;OK;;Aceptar;;;;;;;;;x;;;
WARSUBSIDIES_OTHER_ACCEPT_BTN2;OK;D'accord;OK;OK;;Aceptar;;;;;;;;;x;;;
WARSUBSIDIES_OTHER_ACCEPT_BTN3;Go to;Voir;Goto;;Ir all?;;;;;;;;x;;;;
CANCEL_WARSUBSIDIES_THEY_ACCEPT_HEADER;The Foreign Minister reports;Le ministre des Affaires étrangères indique :;Der Außenminister berichtet:;;El ministro de exteriores informa;;;;;;;;;x;;;;
CANCEL_WARSUBSIDIES_THEY_ACCEPT_1;§Y$RECIPIENT$§W;§Y$RECIPIENT$§W ;§Y$RECIPIENT$§W;;§Y$RECIPIENT$§W;;;;;;;;;x;;;;
CANCEL_WARSUBSIDIES_THEY_ACCEPT_2;$MONARCHTITLE$, we decided to stop giving;$MONARCHTITLE$, nous avons décid?de cesser de verser;Wir haben beschlossen;;$MONARCHTITLE$, hemos decidido dejar de financiar;;;;;;;;;x;;;;
CANCEL_WARSUBSIDIES_THEY_ACCEPT_3;§Y$RECIPIENT$§W war subsidies.;des indemnités de guerre ?§Y$RECIPIENT$§W.;die Leistung von Kriegssubventionen an §Y$RECIPIENT$§W einzustellen.;;a §Y$RECIPIENT$§W con subsidios de guerra.;;;;;;;;;x;;;;
CANCEL_WARSUBSIDIES_THEY_ACCEPT_4;The money is better spent elsewhere.;Cet argent sera mieux utilis?ailleurs.;Das Geld können wir für andere Zwecke besser einsetzen.;;Tenemos mejores cosas en que gastar ese dinero.;;;;;;;;;x;;;;
CANCEL_WARSUBSIDIES_THEY_ACCEPT_5;*;*;*;*;*;*;*;;;;;;;x;;;;
CANCEL_WARSUBSIDIES_THEY_ACCEPT_6;*;*;*;*;*;*;*;;;;;;;x;;;;
CANCEL_WARSUBSIDIES_THEY_ACCEPT_BTN1;OK;D'accord;OK;OK;;Aceptar;;;;;;;;;x;;;
CANCEL_WARSUBSIDIES_THEY_ACCEPT_BTN2;OK;D'accord;OK;OK;;Aceptar;;;;;;;;;x;;;
CANCEL_WARSUBSIDIES_THEY_ACCEPT_BTN3;Go to;Voir;Goto;;Ir all?;;;;;;;;x;;;;
CANCEL_WARSUBSIDIES_WE_ACCEPT_HEADER;The Foreign Minister reports;Le ministre des Affaires étrangères indique :;Der Außenminister berichtet:;;El ministro de exteriores informa;;;;;;;;;x;;;;
CANCEL_WARSUBSIDIES_WE_ACCEPT_1;§Y$RECIPIENT$§W;§Y$RECIPIENT$§W ;§Y$RECIPIENT$§W;;§Y$RECIPIENT$§W;;;;;;;;;x;;;;
CANCEL_WARSUBSIDIES_WE_ACCEPT_2;$MONARCHTITLE$, we have stopped receiving;$MONARCHTITLE$, nous avons cess?de toucher;Wir erhalten von;;$MONARCHTITLE$, hemos dejado de recibir;;;;;;;;;x;;;;
CANCEL_WARSUBSIDIES_WE_ACCEPT_3;war subsidies from §Y$ACTOR$§W.;des indemnités de guerre de §Y$ACTOR$§W.;§Y$ACTOR$§W keine Kriegssubventionen mehr.;;subsidios de guerra de §Y$ACTOR$§W.;;;;;;;;;x;;;;
CANCEL_WARSUBSIDIES_WE_ACCEPT_4;We're on our own now.;Désormais, nous sommes seuls.;Wir sind jetzt auf uns alleine gestellt.;;A partir de ahora estamos solos.;;;;;;;;;x;;;;
CANCEL_WARSUBSIDIES_WE_ACCEPT_5;*;*;*;*;*;*;*;;;;;;;x;;;;
CANCEL_WARSUBSIDIES_WE_ACCEPT_6;*;*;*;*;*;*;*;;;;;;;x;;;;
CANCEL_WARSUBSIDIES_WE_ACCEPT_BTN1;OK;D'accord;OK;OK;;Aceptar;;;;;;;;;x;;;
CANCEL_WARSUBSIDIES_WE_ACCEPT_BTN2;OK;D'accord;OK;OK;;Aceptar;;;;;;;;;x;;;
CANCEL_WARSUBSIDIES_WE_ACCEPT_BTN3;Go to;Voir;Goto;;Ir all?;;;;;;;;x;;;;
CANCEL_WARSUBSIDIES_OTHER_ACCEPT_HEADER;The Foreign Minister reports;Le ministre des Affaires étrangères indique :;Der Außenminister berichtet:;;El ministro de exteriores informa;;;;;;;;;x;;;;
CANCEL_WARSUBSIDIES_OTHER_ACCEPT_1;§Y$RECIPIENT$§W;§Y$RECIPIENT$§W ;§Y$RECIPIENT$§W;;§Y$RECIPIENT$§W;;;;;;;;;x;;;;
CANCEL_WARSUBSIDIES_OTHER_ACCEPT_2;$MONARCHTITLE$, we heard that;$MONARCHTITLE$, il paraît que;Wir haben gehört, dass;;$MONARCHTITLE$, nos hemos enterado de que;;;;;;;;;x;;;;
CANCEL_WARSUBSIDIES_OTHER_ACCEPT_3;§Y$ACTOR$§W stopped giving §Y$RECIPIENT$§W war subsidies.;§Y$ACTOR$§W a cess?de verser des indemnités de guerre ?§Y$RECIPIENT$§W.;§Y$ACTOR$§W die Zahlung von Kriegssubventionen an §Y$RECIPIENT$§W eingestellt hat.;;§Y$ACTOR$§W ha dejado de dar subsidios de guerra a §Y$RECIPIENT$§W.;;;;;;;;;x;;;;
CANCEL_WARSUBSIDIES_OTHER_ACCEPT_4;*;*;*;*;*;*;*;;;;;;;x;;;;
CANCEL_WARSUBSIDIES_OTHER_ACCEPT_5;*;*;*;*;*;*;*;;;;;;;x;;;;
CANCEL_WARSUBSIDIES_OTHER_ACCEPT_6;*;*;*;*;*;*;*;;;;;;;x;;;;
CANCEL_WARSUBSIDIES_OTHER_ACCEPT_BTN1;OK;D'accord;OK;OK;;Aceptar;;;;;;;;;x;;;
CANCEL_WARSUBSIDIES_OTHER_ACCEPT_BTN2;OK;D'accord;OK;OK;;Aceptar;;;;;;;;;x;;;
CANCEL_WARSUBSIDIES_OTHER_ACCEPT_BTN3;Go to;Voir;Goto;;Ir all?;;;;;;;;x;;;;
WETARGET_DISCREDIT_HEADER;The Foreign Minister reports;Le ministre des Affaires étrangères indique :;Der Außenminister berichtet:;;El ministro de exteriores informa;;;;;;;;;x;;;;
WETARGET_DISCREDIT_1;§Y$RECIPIENT$§W;§Y$RECIPIENT$§W ;§Y$RECIPIENT$§W;;§Y$RECIPIENT$§W;;;;;;;;;x;;;;
WETARGET_DISCREDIT_2;$MONARCHTITLE$, our name has been discredited!;$MONARCHTITLE$, notre nom a ét?discrédit?!;Unser Name wurde in Verruf gebracht!;;?MONARCHTITLE$, han manchado nuestro buen nombre!;;;;;;;;;x;;;;
WETARGET_DISCREDIT_3;§Y$RECIPIENT$§W is accusing us of things we never even heard of!;§Y$RECIPIENT$§W, nous accuse de choses dont nous n'avons jamais entendu parler !;§Y$RECIPIENT$§W beschuldigt uns mit Dingen, von denen wir noch nie gehört haben!;;¡§Y$RECIPIENT$§W nos est?acusando de cosas que ni conocíamos!;;;;;;;;;x;;;;
WETARGET_DISCREDIT_4;We suspect §Y$ACTOR$§W is behind this!;Nous soupçonnons §Y$ACTOR$§W d'être derrière tout cela.;Wir vermuten, dass §Y$ACTOR$§W dahinter steckt!;;¡Sospechamos que §Y$ACTOR$§W est?detrás de esto!;;;;;;;;;x;;;;
WETARGET_DISCREDIT_5;*;*;*;*;*;*;*;;;;;;;x;;;;
WETARGET_DISCREDIT_6;*;*;*;*;*;*;*;;;;;;;x;;;;
WETARGET_DISCREDIT_BTN1;OK;D'accord;OK;OK;;Aceptar;;;;;;;;;x;;;
WETARGET_DISCREDIT_BTN2;OK;D'accord;OK;OK;;Aceptar;;;;;;;;;x;;;
WETARGET_DISCREDIT_BTN3;Go to;Voir;Goto;;Ir all?;;;;;;;;x;;;;
WETARGET_EXPELADVISORS_HEADER;The Foreign Minister reports;Le ministre des Affaires étrangères indique :;Der Außenminister berichtet:;;El ministro de exteriores informa;;;;;;;;;x;;;;
WETARGET_EXPELADVISORS_1;§Y$RECIPIENT$§W;§Y$RECIPIENT$§W ;§Y$RECIPIENT$§W;;§Y$RECIPIENT$§W;;;;;;;;;x;;;;
WETARGET_EXPELADVISORS_2;$MONARCHTITLE$, our advisors have been expelled!;$MONARCHTITLE$, nos conseillers ont ét?expulsés.;Unsere Berater wurden ausgewiesen!;;?MONARCHTITLE$, han expulsado a nuestros consejeros!;;;;;;;;;x;;;;
WETARGET_EXPELADVISORS_3;§Y$RECIPIENT$§W threw them out without giving us a reason.;§Y$RECIPIENT$§W les a jetés dehors sans explication.;§Y$RECIPIENT$§W hat sie ohne Angabe eines Grundes hinausgeworfen.;;§Y$RECIPIENT$§W los ha echado del país sin ofrecernos una explicación.;;;;;;;;;x;;;;
WETARGET_EXPELADVISORS_4;We suspect §Y$ACTOR$§W is behind this!;Nous soupçonnons §Y$ACTOR$§W d'être derrière tout cela.;Wir vermuten, dass §Y$ACTOR$§W dahinter steckt!;;¡Sospechamos que §Y$ACTOR$§W est?detrás de esto!;;;;;;;;;x;;;;
WETARGET_EXPELADVISORS_5;*;*;*;*;*;*;*;;;;;;;x;;;;
WETARGET_EXPELADVISORS_6;*;*;*;*;*;*;*;;;;;;;x;;;;
WETARGET_EXPELADVISORS_BTN1;OK;D'accord;OK;OK;;Aceptar;;;;;;;;;x;;;
WETARGET_EXPELADVISORS_BTN2;OK;D'accord;OK;OK;;Aceptar;;;;;;;;;x;;;
WETARGET_EXPELADVISORS_BTN3;Go to;Voir;Goto;;Ir all?;;;;;;;;x;;;;
WETARGET_BANEMBASSY_HEADER;The Foreign Minister reports;Le ministre des Affaires étrangères indique :;Der Außenminister berichtet:;;El ministro de exteriores informa;;;;;;;;;x;;;;
WETARGET_BANEMBASSY_1;§Y$RECIPIENT$§W;§Y$RECIPIENT$§W ;§Y$RECIPIENT$§W;;§Y$RECIPIENT$§W;;;;;;;;;x;;;;
WETARGET_BANEMBASSY_2;$MONARCHTITLE$, our ambassadors has been banned!;$MONARCHTITLE$, nos ambassadeurs ont ét?expulsés.;Unsere Botschafter wurden verbannt!;;?MONARCHTITLE$, han expulsado a nuestros embajadores!;;;;;;;;;x;;;;
WETARGET_BANEMBASSY_3;§Y$RECIPIENT$§W gave us no reason why they acted the way they did.;§Y$RECIPIENT$§W ne nous a donn?aucune explication.;§Y$RECIPIENT$§W hat uns nicht mitgeteilt, warum sie dies getan haben.;;§Y$RECIPIENT$§W no nos ha dado ninguna explicación para sus actos.;;;;;;;;;x;;;;
WETARGET_BANEMBASSY_4;We suspect §Y$ACTOR$§W is behind this!;Nous soupçonnons §Y$ACTOR$§W d'être derrière tout cela.;Wir vermuten, dass §Y$ACTOR$§W dahinter steckt!;;¡Sospechamos que §Y$ACTOR$§W est?detrás de esto!;;;;;;;;;x;;;;
WETARGET_BANEMBASSY_5;*;*;*;*;*;*;*;;;;;;;x;;;;
WETARGET_BANEMBASSY_6;*;*;*;*;*;*;*;;;;;;;x;;;;
WETARGET_BANEMBASSY_BTN1;OK;D'accord;OK;OK;;Aceptar;;;;;;;;;x;;;
WETARGET_BANEMBASSY_BTN2;OK;D'accord;OK;OK;;Aceptar;;;;;;;;;x;;;
WETARGET_BANEMBASSY_BTN3;Go to;Voir;Goto;;Ir all?;;;;;;;;x;;;;
WETARGET_DECREASEOPINION_HEADER;The Foreign Minister reports;Le ministre des Affaires étrangères indique :;Der Außenminister berichtet:;;El ministro de exteriores informa;;;;;;;;;x;;;;
WETARGET_DECREASEOPINION_1;§Y$RECIPIENT$§W;§Y$RECIPIENT$§W ;§Y$RECIPIENT$§W;;§Y$RECIPIENT$§W;;;;;;;;;x;;;;
WETARGET_DECREASEOPINION_2;$MONARCHTITLE$, someone has talked ill of us behind our backs!;$MONARCHTITLE$, quelqu'un nous a critiqués dans notre dos.;Jemand hat hinter unserem Rücken schlecht über uns gesprochen!;;?MONARCHTITLE$, alguien ha estado hablando mal de nosotros a nuestras espaldas!;;;;;;;;;x;;;;
WETARGET_DECREASEOPINION_3;The opinion of us in §Y$RECIPIENT$§W dropped to §Y$OPINION$§W.;L'opinion qu'ont les gens de nous ?§Y$RECIPIENT$§W a chut?pour passer ?: §Y$OPINION$§W.;Dadurch hat sich die Meinung über uns in §Y$RECIPIENT$§W auf §Y$OPINION$§W verschlechtert.;;La opinión que se tiene en §Y$RECIPIENT$§W sobre nosotros ha caído a: §Y$OPINION$§W.;;;;;;;;;x;;;;
WETARGET_DECREASEOPINION_4;We suspect §Y$ACTOR$§W is behind this!;Nous soupçonnons §Y$ACTOR$§W d'être derrière tout cela.;Wir vermuten, dass §Y$ACTOR$§W dahinter steckt!;;¡Sospechamos que §Y$ACTOR$§W est?detrás de esto!;;;;;;;;;x;;;;
WETARGET_DECREASEOPINION_5;*;*;*;*;*;*;*;;;;;;;x;;;;
WETARGET_DECREASEOPINION_6;*;*;*;*;*;*;*;;;;;;;x;;;;
WETARGET_DECREASEOPINION_BTN1;OK;D'accord;OK;OK;;Aceptar;;;;;;;;;x;;;
WETARGET_DECREASEOPINION_BTN2;OK;D'accord;OK;OK;;Aceptar;;;;;;;;;x;;;
WETARGET_DECREASEOPINION_BTN3;Go to;Voir;Goto;;Ir all?;;;;;;;;x;;;;
WETARGET_REMOVEFROMSPHERE_HEADER;The Foreign Minister reports;Le ministre des Affaires étrangères indique :;Der Außenminister berichtet:;;El ministro de exteriores informa;;;;;;;;;x;;;;
WETARGET_REMOVEFROMSPHERE_1;§Y$RECIPIENT$§W;§Y$RECIPIENT$§W ;§Y$RECIPIENT$§W;;§Y$RECIPIENT$§W;;;;;;;;;x;;;;
WETARGET_REMOVEFROMSPHERE_2;$MONARCHTITLE$, someone is tampering with our empire!;$MONARCHTITLE$, quelqu'un cherche ?nuire ?notre empire.;Ein anderes Land versucht, unser Reich zu manipulieren!;;?MONARCHTITLE$, alguien pretende sabotear nuestro imperio!;;;;;;;;;x;;;;
WETARGET_REMOVEFROMSPHERE_3;§Y$RECIPIENT$§W is no longer in our Sphere of Influence!;§Y$RECIPIENT$§W n'est plus dans notre sphère d'influence.;§Y$RECIPIENT$§W befindet sich nicht mehr in unserer Einflusssphäre!;;¡§Y$RECIPIENT$§W ya no est?en nuestra esfera de influencia!;;;;;;;;;x;;;;
WETARGET_REMOVEFROMSPHERE_4;We suspect §Y$ACTOR$§W is behind this!;Nous soupçonnons §Y$ACTOR$§W d'être derrière tout cela.;Wir vermuten, dass §Y$ACTOR$§W dahinter steckt!;;¡Sospechamos que §Y$ACTOR$§W est?detrás de esto!;;;;;;;;;x;;;;
WETARGET_REMOVEFROMSPHERE_5;*;*;*;*;*;*;*;;;;;;;x;;;;
WETARGET_REMOVEFROMSPHERE_6;*;*;*;*;*;*;*;;;;;;;x;;;;
WETARGET_REMOVEFROMSPHERE_BTN1;OK;D'accord;OK;OK;;Aceptar;;;;;;;;;x;;;
WETARGET_REMOVEFROMSPHERE_BTN2;OK;D'accord;OK;OK;;Aceptar;;;;;;;;;x;;;
WETARGET_REMOVEFROMSPHERE_BTN3;Go to;Voir;Goto;;Ir all?;;;;;;;;x;;;;
PEACE_WE_ACCEPT_HEADER;$MESSENGER$;$MESSENGER$;$MESSENGER$;;$MESSENGER$;;;;;;;;;x;;;;
PEACE_WE_ACCEPT_1;$ACTOR$;$ACTOR$;$ACTOR$;;$ACTOR$;;;;;;;;;x;;;;
PEACE_WE_ACCEPT_2;We have accepted a peaceoffer from;Nous avons accept?une offre de paix de;Wir haben ein Friedensangebot von;;Hemos aceptado una oferta de paz de;;;;;;;;;x;;;;
PEACE_WE_ACCEPT_3;$ACTOR$;$ACTOR$;$ACTOR$;;$ACTOR$;;;;;;;;;x;;;;
PEACE_WE_ACCEPT_4;on the following terms:;aux conditions suivantes :;zu folgenden Bedingungen angenommen:;;en los siguientes términos:;;;;;;;;;x;;;;
PEACE_WE_ACCEPT_5; $TERMS$; §Y$TERMS$§W; $TERMS$;; $TERMS$;;;;;;;;;x;;;;
PEACE_WE_ACCEPT_6;*;*;*;*;*;*;*;;;;;;;x;;;;
PEACE_WE_ACCEPT_LOG;We accepted the peace offer from $ACTOR$.;Nous avons accept?l'offre de paix de $ACTOR$.;Wir haben das Friedensangebot von $ACTOR$ angenommen.;;Hemos aceptado una oferta de paz de $ACTOR$.;;;;;;;;;x;;;;
PEACE_WE_ACCEPT_BTN1;Fine!;Parfait !;Gut!;;¡Bien!;;;;;;;;;x;;;;
PEACE_WE_ACCEPT_BTN2;Fine!;Parfait !;Gut!;;¡Bien!;;;;;;;;;x;;;;
PEACE_WE_ACCEPT_BTN3;Goto;Voir;Goto;;Ir all?;;;;;;;;x;;;;
PEACE_WE_ACCEPT_MAP;Peace!;Paix !;Frieden!;;¡Paz!;;;;;;;;;x;;;;
PEACE_THEY_ACCEPT_SETUP;When a nation accepts your peace offer;Si une nation accepte votre offre de paix;Wenn eine Nation Ihr Friedensangebot annimmt.;;Cuando una nación acepta tu oferta de paz;;;;;;;;;x;;;;
PEACE_THEY_ACCEPT_HEADER;$MESSENGER$;$MESSENGER$;$MESSENGER$;;$MESSENGER$;;;;;;;;;x;;;;
PEACE_THEY_ACCEPT_1;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;$RECIPIENT$;;;;;;;;;x;;;;
PEACE_THEY_ACCEPT_2;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;$RECIPIENT$;;;;;;;;;x;;;;
PEACE_THEY_ACCEPT_3;accepted our generous offer of peace;a accept?notre généreuse offre de paix.;akzeptierte unser großzügiges Friedensangebot;;ha aceptado nuestra generosa oferta de paz.;;;;;;;;;x;;;;
PEACE_THEY_ACCEPT_4;*;*;*;;*;;;;;;;;;x;;;;
PEACE_THEY_ACCEPT_5;*;*;*;;*;;;;;;;;;x;;;;
PEACE_THEY_ACCEPT_6;Terms: $TERMS$;Conditions : $TERMS$;Bedingungen: $TERMS$;;Términos: $TERMS$;;;;;;;;;x;;;;
PEACE_THEY_ACCEPT_LOG;$RECIPIENT$ accepted our peace offer.;$RECIPIENT$ a accept?notre offre de paix.;$RECIPIENT$ akzeptierte unser Friedensangebot.;;$RECIPIENT$ ha aceptado nuestra oferta de paz.;;;;;;;;;x;;;;
PEACE_THEY_ACCEPT_BTN1;Fine!;Parfait !;Gut!;;¡Bien!;;;;;;;;;x;;;;
PEACE_THEY_ACCEPT_BTN2;Fine!;Parfait !;Gut!;;¡Bien!;;;;;;;;;x;;;;
PEACE_THEY_ACCEPT_BTN3;Goto;Voir;Goto;;Ir all?;;;;;;;;x;;;;
PEACE_THEY_ACCEPT_MAP;Peace!;Paix !;Frieden!;;¡Paz!;;;;;;;;;x;;;;
PEACE_OTHER_ACCEPT_SETUP;When a nation accepts a peace with another nation;Si une nation accepte de faire la paix avec une autre;Wenn eine Nation den Frieden mit einer anderen Nation akzeptiert.;;Cuando una nación acepta la paz con otra;;;;;;;;;x;;;;
PEACE_OTHER_ACCEPT_HEADER;$MESSENGER$;$MESSENGER$;$MESSENGER$;;$MESSENGER$;;;;;;;;;x;;;;
PEACE_OTHER_ACCEPT_1;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;$RECIPIENT$;;;;;;;;;x;;;;
PEACE_OTHER_ACCEPT_2;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;$RECIPIENT$;;;;;;;;;x;;;;
PEACE_OTHER_ACCEPT_3;accepted the offer of peace from;a accept?l'offre de paix de;akzeptierte das Friedensangebot von;;ha aceptado la oferta de paz de;;;;;;;;;x;;;;
PEACE_OTHER_ACCEPT_4;$ACTOR$;$ACTOR$.;$ACTOR$;;$ACTOR$;;;;;;;;;x;;;;
PEACE_OTHER_ACCEPT_5;*;*;*;;*;;;;;;;;;x;;;;
PEACE_OTHER_ACCEPT_6;Terms: $TERMS$;Conditions : $TERMS$;Bedingungen: $TERMS$;;Términos: $TERMS$;;;;;;;;;x;;;;
PEACE_OTHER_ACCEPT_LOG;$RECIPIENT$ accepted the peace offer from $ACTOR$.;$RECIPIENT$ a accept?l'offre de paix de $ACTOR$.;$RECIPIENT$ akzeptierte das Friedensangebot von $ACTOR$.;;$RECIPIENT$ ha aceptado una oferta de paz de $ACTOR$.;;;;;;;;;x;;;;
PEACE_OTHER_ACCEPT_BTN1;Fine!;Parfait !;Gut!;;¡Bien!;;;;;;;;;x;;;;
PEACE_OTHER_ACCEPT_BTN2;Fine!;Parfait !;Gut!;;¡Bien!;;;;;;;;;x;;;;
PEACE_OTHER_ACCEPT_BTN3;Goto;Voir;Goto;;Ir all?;;;;;;;;x;;;;
PEACE_OTHER_ACCEPT_MAP;Peace!;Paix !;Frieden!;;¡Paz!;;;;;;;;;x;;;;
PEACE_WE_DECLINE_SETUP;When we decline a peace offer;Si nous refusons une offre de paix;Wenn wir ein Friedensangebot ablehnen;;Cuando rechazamos una oferta de paz;;;;;;;;;x;;;;
PEACE_WE_DECLINE_HEADER;$MESSENGER$;$MESSENGER$;$MESSENGER$;;$MESSENGER$;;;;;;;;;x;;;;
PEACE_WE_DECLINE_1;$ACTOR$;$ACTOR$;$ACTOR$;;$ACTOR$;;;;;;;;;x;;;;
PEACE_WE_DECLINE_2;We have declined the peaceoffer from;Nous avons refus?l'offre de paix de;Wir haben ein Friedensangebot von;;Hemos rechazado la oferta de paz de;;;;;;;;;x;;;;
PEACE_WE_DECLINE_3;$ACTOR$;$ACTOR$;$ACTOR$;;$ACTOR$;;;;;;;;;x;;;;
PEACE_WE_DECLINE_4;on the following terms:;aux conditions suivantes :;zu folgenden Bedingungen abgelehnt:;;en los siguientes términos:;;;;;;;;;x;;;;
PEACE_WE_DECLINE_5;*;*;*;;*;;;;;;;;;x;;;;
REMOVE_PEACE_WE_DECLINE_6;*;*;*;;*;;;;;;;;;x;;;;
PEACE_WE_DECLINE_LOG;We declined the peace offer from $ACTOR$.;Nous avons refus?l'offre de paix de $ACTOR$.;Wir haben das Friedensangebot von $ACTOR$ abgelehnt.;;Hemos rechazado la oferta de paz de $ACTOR$.;;;;;;;;;x;;;;
PEACE_WE_DECLINE_BTN1;Fine!;Parfait !;Gut!;;¡Bien!;;;;;;;;;x;;;;
PEACE_WE_DECLINE_BTN2;Fine!;Parfait !;Gut!;;¡Bien!;;;;;;;;;x;;;;
PEACE_WE_DECLINE_BTN3;Goto;Voir;Goto;;Ir all?;;;;;;;;x;;;;
PEACE_WE_DECLINE_MAP;Declined!;Paix !;Frieden!;;¡Rechazada!;;;;;;;;;x;;;;
PEACE_THEY_DECLINE_SETUP;When a nation declines your peace offer;Si une nation refuse votre offre de paix;Wenn eine Nation Ihr Friedensangebot ablehnt.;;Cuando una nación rechaza tu oferta de paz;;;;;;;;;x;;;;
PEACE_THEY_DECLINE_HEADER;$MESSENGER$;$MESSENGER$;$MESSENGER$;;$MESSENGER$;;;;;;;;;x;;;;
PEACE_THEY_DECLINE_1;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;$RECIPIENT$;;;;;;;;;x;;;;
PEACE_THEY_DECLINE_2;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;$RECIPIENT$;;;;;;;;;x;;;;
PEACE_THEY_DECLINE_3;rejected our generous offer of peace;a rejet?notre généreuse offre de paix.;hat Ihr großzügiges Friedensangebot abgelehnt.;;ha rechazado nuestra generosa oferta de paz.;;;;;;;;;x;;;;
PEACE_THEY_DECLINE_4;*;*;*;;*;;;;;;;;;x;;;;
REMOVE_PEACE_THEY_DECLINE_5;*;*;*;;*;;;;;;;;;x;;;;
PEACE_THEY_DECLINE_6;*;*;*;;*;;;;;;;;;x;;;;
PEACE_THEY_DECLINE_LOG;$RECIPIENT$ rejected our peace offer.;$RECIPIENT$ a rejet?notre offre de paix.;$RECIPIENT$ hat unser Friedensangebot abgelehnt.;;$RECIPIENT$ ha rechazado nuestra oferta de paz.;;;;;;;;;x;;;;
PEACE_THEY_DECLINE_BTN1;Fine!;Parfait !;Gut!;;¡Bien!;;;;;;;;;x;;;;
PEACE_THEY_DECLINE_BTN2;Fine!;Parfait !;Gut!;;¡Bien!;;;;;;;;;x;;;;
PEACE_THEY_DECLINE_BTN3;Goto;Voir;Goto;;Ir all?;;;;;;;;x;;;;
PEACE_THEY_DECLINE_MAP;Declined!;Paix !;Frieden!;;¡Rechazada!;;;;;;;;;x;;;;
PEACE_OTHER_DECLINE_SETUP;When a nation rejects a peace with another nation;Si une nation refuse de faire la paix avec une autre;Wenn eine Nation den Frieden mit einer anderen Nation ablehnt.;;Cuando una nación rechaza la paz con otra;;;;;;;;;x;;;;
PEACE_OTHER_DECLINE_HEADER;$MESSENGER$;$MESSENGER$;$MESSENGER$;;$MESSENGER$;;;;;;;;;x;;;;
PEACE_OTHER_DECLINE_1;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;$RECIPIENT$;;;;;;;;;x;;;;
PEACE_OTHER_DECLINE_2;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;$RECIPIENT$;;;;;;;;;x;;;;
PEACE_OTHER_DECLINE_3;rejected the offer of peace from;a rejet?l'offre de paix de;lehnte das Friedensangebot von;;ha rechazado la oferta de paz de;;;;;;;;;x;;;;
PEACE_OTHER_DECLINE_4;$ACTOR$;$ACTOR$.;$ACTOR$ ab.;;$ACTOR$;;;;;;;;;x;;;;
PEACE_OTHER_DECLINE_5;*;*;*;;*;;;;;;;;;x;;;;
REMOVE_PEACE_OTHER_DECLINE_6;*;*;*;;*;;;;;;;;;x;;;;
PEACE_OTHER_DECLINE_LOG;$RECIPIENT$ rejected the peace offer from $ACTOR$.;$RECIPIENT$ a rejet?l'offre de paix de $ACTOR$.;$RECIPIENT$ lehnte das Friedensangebot von $ACTOR$ ab.;;$RECIPIENT$ ha rechazado una oferta de paz de $ACTOR$.;;;;;;;;;x;;;;
PEACE_OTHER_DECLINE_BTN1;Fine!;Parfait !;Gut!;;¡Bien!;;;;;;;;;x;;;;
PEACE_OTHER_DECLINE_BTN2;Fine!;Parfait !;Gut!;;¡Bien!;;;;;;;;;x;;;;
PEACE_OTHER_DECLINE_BTN3;Goto;Voir;Goto;;Ir all?;;;;;;;;x;;;;
PEACE_OTHER_DECLINE_MAP;Declined!;Paix !;Frieden!;;¡Rechazada!;;;;;;;;;x;;;;
PEACEOFFERDESC;We have received an offer of peace from $COUNTRY$. They are offering us the following terms: ;Nous avons reçu une offre de paix de $COUNTRY$. Les conditions suivantes nous sont proposées : ;Wir haben ein Friedensangebot von $COUNTRY$ erhalten. Sie bieten uns die folgenden Bedingungen an: ;;Hemos recibido una oferta de paz de $COUNTRY$. Nos ofrecen los siguientes términos: ;;;;;;;;;x;;;;
